economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,188439749,2.32929974263622,2,35,1,3,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,1,2,2,,,,,,,,,,,2,,,1,1,1,2,1,,1,2,,2,2,1,1,,2,1,1,1,2,2,1,1,2,1,2,2,,,,,,1,2,2,2,2,2,,1,2,2,1,,,2,,,,,,1,1,2,1,4,1,,1,1,3,1,4,4,4,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,157515262,0.493950473912191,1,42,2,5,1,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,2,2,,,,,,,1,1,2,1,2,,,2,2,2,,,,2,2,2,2,2,2,1,,3,1,1,2,,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,1,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,166823709,0.168433105960408,2,35,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,2,1,2,2,1,1,2,2,1,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,3,2,3,3,,2,,1,0,2,2,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,142062488,0.343733385853181,2,38,2,4,1,,1,1,0,1,2,1,2,,2,2,2,,,,2,,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,1,,1,1,1,1,2,2,2,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,1,4,1,,1,1,1,4,4,4,4,4,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,156452958,0.53704154655178,1,22,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,194454643,0.93438891659996,1,32,2,3,2,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,1,1,2,,,,,,,2,2,2,2,2,,,2,1,1,2,1,,2,2,2,2,1,2,2,,3,1,1,1,2,1,2,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,2,4,2,,1,1,2,4,4,4,4,3,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,135399691,0.559123033831861,1,20,2,5,1,,1,1,0,2,1,1,2,,1,1,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,1,1,2,1,,2,2,,2,1,2,1,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,1,2,2,1,,1,1,4,4,4,2,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,201809121,1.04528728925079,2,18,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,1,1,,,,,,,,,,,2,,,2,1,1,2,2,,1,2,,2,2,1,1,,2,1,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,3,3,1,1,,1,1,4,4,4,4,4,1,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,201615125,3.59020170540279,1,43,1,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,1,1,2,2,1,,1,2,2,2,2,1,,0,0,4,4,2,2,2,3,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,203884530,2.1858030008033,1,59,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,166941219,1.15893627818822,2,27,2,5,1,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,1,2,1,1,2,2,1,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,3,2,3,3,2,,1,1,2,4,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,127194111,0.343733385853181,2,39,3,5,2,,1,1,0,1,2,1,2,,2,2,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,2,2,1,2,1,,2,2,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,3,1,,0,1,4,4,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138166613,0.860270830945676,2,56,2,4,1,,1,1,1,2,2,1,1,2,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,2,1,2,1,,2,2,2,2,1,1,2,,6,2,2,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,1,,0,1,4,4,4,4,4,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,188564026,0.544473199572515,1,42,3,2,1,,1,1,0,1,1,1,2,,2,1,2,,,,2,,1,,,,,,2,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,2,2,1,1,2,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,1,1,4,4,4,1,4,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,195127150,0.394354680989817,1,18,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,1,2,1,2,2,,,,,,,,,,,2,,,2,2,1,2,1,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,1,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,1,1,2,3,1,,0,1,4,3,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,193972345,0.731527183112924,1,48,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,6,1,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,1,1,,0,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,207140730,0.210818671023814,2,18,2,5,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,1,2,2,2,1,1,,,,,,,,,,,1,1,,1,2,1,2,1,,2,2,,2,2,1,2,,2,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,3,2,1,2,,1,1,2,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,174203864,3.59034181995605,2,20,1,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,2,4,4,4,4,5,2,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,187043784,0.682143910273599,1,21,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,1,3,1,,0,1,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,156555457,0.350515584394804,1,19,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,2,1,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,2,2,2,,2,2,1,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,2,,1,0,4,4,4,4,4,4,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,187064233,2.25534530964296,1,45,3,3,1,,1,1,0,,,1,2,,2,1,2,,,,1,2,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,3,1,2,1,2,2,1,2,,,,1,2,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,1,3,2,1,,0,0,1,4,4,4,1,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,125916854,0.635981125099851,1,16,2,3,2,,1,1,1,1,2,2,,,1,2,2,,,,1,2,1,,,,,,2,2,,,,,,,,,,,,,,,,2,2,2,2,2,,,1,2,1,2,1,,2,2,2,2,2,2,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,0,1,4,4,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204400057,0.827472197870696,2,48,2,3,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,6,1,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,1,2,2,2,1,,2,,,,,,2,1,1,2,2,1,,0,1,1,2,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,168970822,0.511915012983764,2,32,2,1,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,2,1,,1,2,,2,1,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,1,2,2,1,,,1,2,1,2,,,2,,,,,,2,2,2,2,2,2,,1,1,2,1,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,193665920,0.650690912841683,1,32,2,4,1,,1,1,0,,,2,,,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,4,2,1,1,2,2,1,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,1,1,2,2,1,,2,2,2,2,4,1,,1,1,4,1,4,2,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,206066702,3.00593677016806,2,49,1,1,1,,1,1,1,,,1,2,,2,2,2,,,,2,,1,,,,,,1,2,,,,,,,,,,,,,,,,2,1,1,1,1,2,,1,1,1,1,1,,1,1,1,1,1,1,1,2,4,1,2,1,1,,,1,2,2,2,1,1,1,2,,,2,,,,,,,2,2,,,,,1,1,2,1,,,2,2,1,1,2,1,,1,1,4,4,4,1,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,185206417,0.270290886774211,1,25,2,3,1,,1,1,1,1,1,2,,,1,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,2,,,1,1,2,,,,1,1,1,1,2,2,2,1,1,2,2,2,,,,2,,,,1,2,1,1,,,1,2,1,2,,,1,2,2,,,,,2,,,,,,1,2,2,1,2,1,,1,1,1,4,4,4,1,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,132875327,1.00234809255587,2,31,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,,,,,,2,2,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,1,1,2,2,,2,1,1,2,1,1,2,,2,2,1,1,1,,,1,1,,,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,2,2,3,2,1,,1,1,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,156652039,0.501174046277935,2,33,3,5,1,,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,1,1,1,2,1,,1,1,,2,2,2,2,,3,3,3,1,1,,,2,,,,1,2,2,,,1,1,2,1,1,,,2,1,2,1,2,,,2,,,,,,3,3,3,3,,3,,1,1,1,1,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,191590545,0.4213798791706,1,19,2,5,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,,,,,,,,,,,1,1,,2,1,1,2,1,,2,2,,2,2,2,2,,2,2,1,1,2,2,1,1,2,2,1,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,1,,0,0,4,4,4,4,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,186733354,0.327678699301846,1,48,2,3,1,,1,1,1,2,1,1,2,,1,1,1,1,1,1,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,1,2,2,1,2,1,,1,1,1,3,1,,2,2,2,2,2,2,1,,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,,,1,2,1,1,,,1,1,2,2,2,1,,1,1,2,2,1,,1,2,2,3,2,1,,1,1,1,2,4,2,1,2,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,181684775,0.23359722914999,1,25,2,4,1,,1,1,0,,,1,2,,2,2,2,,,,2,,1,,,,,,1,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,1,2,2,1,2,,,,1,2,2,,,1,1,2,1,2,,,2,1,2,2,2,1,,2,,,,,,1,1,2,3,2,1,,1,0,1,2,4,4,2,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,157976824,0.171988921881717,1,37,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,2,,,,,,,,,,,2,,,2,2,1,2,1,,1,1,,1,1,2,1,1,1,1,2,2,,,,1,2,2,1,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,1,1,2,2,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,145391674,0.668232061703914,2,34,3,5,1,,1,1,1,1,2,1,2,,2,2,1,2,,2,1,2,1,,,,,,1,1,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,2,,,,1,1,2,2,1,2,2,,3,3,3,2,,,,2,,,,1,1,1,1,,,1,1,1,2,,,2,1,2,2,2,1,,2,,,,,,3,2,3,3,,2,,1,1,1,2,4,4,1,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,166026311,3.59034181995605,1,15,1,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,2,2,1,2,2,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,171992943,0.885299532564765,1,15,1,5,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,2,2,1,2,,,,1,2,1,2,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,1,1,,1,1,4,4,4,4,3,3,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,114504154,0.168433105960408,1,44,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,6,2,2,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,2,,1,1,4,4,4,4,2,3,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,175796958,0.168433105960408,1,20,2,3,1,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,1,1,2,,,,,,,1,1,2,1,2,,,1,1,1,2,1,,1,2,1,2,1,2,1,,3,1,1,2,,,,1,2,1,2,1,1,2,1,,,1,1,2,1,,,2,1,1,1,2,,,1,1,2,2,1,,2,3,3,2,4,2,,1,1,1,1,1,2,1,3,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,122476983,0.756310090719537,1,31,2,3,2,,1,1,0,2,1,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,1,2,1,1,2,2,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,1,1,4,4,4,4,2,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,173844773,0.834326754632447,2,43,3,3,1,,1,1,0,1,1,2,,,2,2,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,1,2,1,,,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,0,0,2,2,4,4,1,5,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,171225791,0.636625220958689,2,33,2,5,1,,1,1,1,1,2,1,2,,2,1,1,1,1,1,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,1,2,2,,1,1,1,2,1,,1,1,2,1,2,2,2,2,1,2,2,1,1,,,1,1,,,1,2,2,,,1,1,2,1,2,,,1,1,2,2,2,1,,1,1,2,2,1,,1,1,2,3,1,1,,1,1,1,2,4,2,2,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,150450794,0.229155590568787,2,35,2,3,1,,1,1,0,1,2,1,2,,1,1,1,1,2,1,2,,1,,,,,,1,1,,,,,,,,,,,,,,,,,,,,2,,,1,2,1,2,1,,1,2,,2,1,1,1,,3,1,2,2,,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,1,1,1,2,,,1,1,1,1,2,1,,1,1,4,4,4,1,1,1,1,2,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,167127531,0.24519474394708,1,25,3,5,2,,1,1,1,2,2,1,1,1,1,1,2,,,,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,1,1,2,1,1,1,,1,1,1,1,1,,1,1,1,2,2,2,2,,1,3,3,1,1,,,2,,,,1,1,1,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,2,3,3,,2,,1,0,1,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,153179151,0.206886526911638,2,38,2,3,1,,1,0,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,,,2,2,2,2,2,,,2,2,2,,,,1,2,2,2,2,2,1,,1,3,3,1,2,2,1,1,2,2,1,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,3,3,2,1,,1,1,2,4,4,4,4,2,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,202047213,0.860270830945676,2,59,3,4,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,1,,,,,,,,,,,,,,,,1,2,2,2,1,1,,1,1,1,1,2,,1,1,2,2,2,2,2,,3,3,3,1,2,2,2,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,1,4,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,163000821,1.00962668973404,2,35,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,2,2,2,1,,2,,,,,,1,1,1,1,3,1,,0,1,2,2,4,4,2,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,165850427,0.264619661390902,1,29,3,5,1,,1,1,1,1,2,1,1,2,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,1,2,,,2,1,1,2,1,,1,1,2,2,2,2,2,,3,2,1,1,1,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,1,1,2,2,,1,0,1,4,4,4,2,1,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,187778159,0.68375294955512,1,41,1,3,2,,1,1,1,2,2,2,,,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,1,2,1,2,,,1,1,1,1,1,,2,2,1,2,1,2,1,,2,1,1,2,,,,1,1,,,1,1,1,1,,,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,2,1,1,,1,1,4,2,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,163413610,1.3642878205472,1,20,2,1,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,1,2,1,1,1,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,1,,0,0,4,4,4,4,4,5,2,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,204006053,2.04461334040751,2,48,2,2,1,,1,1,1,,,2,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,,,,,,,2,2,2,2,2,,,2,2,1,2,1,,2,2,2,2,2,1,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,3,1,,0,1,4,1,4,4,4,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,183639310,1.30291260298679,2,46,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,1,1,1,2,2,1,2,2,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,5,1,2,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,119395407,0.646962068033545,1,37,2,2,2,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,1,2,1,1,2,2,1,2,1,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,1,1,1,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,2,1,,2,,,,,,1,1,1,1,2,1,,1,1,4,2,4,4,2,5,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,169620655,0.168433105960408,1,24,3,4,1,,1,1,0,1,2,1,1,1,2,1,2,,,,1,2,1,,,,,,2,1,,,,,,,,,,,,,,,,,,,,2,1,,2,2,1,1,1,,1,1,2,2,2,2,2,,3,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,1,,1,0,4,4,4,4,4,5,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,152142865,1.2326455124023,1,41,2,4,1,,1,1,0,,,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,1,2,1,2,,,2,,,,,,1,1,2,2,2,1,,0,0,2,1,4,4,2,5,1,1,1,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,120828915,0.782720082072273,2,32,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,,,,,,2,2,1,1,2,2,1,1,2,,,,,,,,,,,2,,,1,2,1,2,1,,2,2,,2,1,2,1,,3,1,1,1,2,1,1,1,2,1,1,2,,,,,,1,2,2,2,1,,,1,2,2,2,1,,1,1,2,2,1,,1,1,1,2,2,1,,0,1,2,2,4,2,4,2,1,1,0,0
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,179133089,0.433485653548451,2,33,3,5,1,,1,1,1,2,2,1,1,2,1,1,2,,,,1,1,1,,,,,,1,1,,,,,,,,,,,,,,,,2,2,1,1,2,,,1,1,1,3,2,,1,1,2,2,2,1,2,,1,2,2,1,1,,,1,1,,,1,1,1,1,,,1,2,1,1,,,1,1,2,2,2,1,,2,,,,,,2,2,3,3,2,2,,1,1,1,2,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,152171211,1.55637197888688,2,44,2,5,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,1,2,,,,,,,,,,,,,,,,1,2,2,1,1,2,,1,1,1,3,2,,2,2,2,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,1,4,4,4,4,1,1,1,1,1,1
Philippines,PHL,East Asia & Pacific (excluding high income),76659992,138676491,0.171660166331006,1,28,3,3,2,,1,1,0,1,2,1,2,,2,2,2,,,,2,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,,,2,2,1,3,2,,1,1,,2,2,2,1,,1,3,3,2,,,,1,1,,,2,,,,,,2,,,,,,,1,2,1,2,,,2,,,,,,2,1,3,3,2,2,,1,1,4,1,4,4,4,1,1,1,1,1
